sale_id,date,month,weekday,branch_id,branch_name,department,product_id,product_name,category,unit_price,discount,final_price,quantity,total,payment_method,customer_id
1251,2024-11-18,11,Monday,6,Usulután,Usulután,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,8,9.6,Credit card,272
1252,2024-03-11,3,Monday,4,Soyapango,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,14,16.8,Bitcoin,460
1253,2024-01-16,1,Tuesday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,15,13.5,Credit card,368
1254,2024-02-13,2,Tuesday,2,Santa Ana,Santa Ana,17,Queso duro blando,Dairy,3.5,0.0,3.5,11,38.5,Cash,396
1255,2024-02-01,2,Thursday,7,La Libertad,La Libertad,6,Kolachampán,Beverages,0.75,0.15,0.64,13,8.32,Cash,473
1256,2024-11-19,11,Tuesday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,17,17.0,Cash,454
1257,2024-06-09,6,Sunday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,12,24.0,Credit card,461
1258,2024-12-24,12,Tuesday,3,San Miguel,San Miguel,17,Queso duro blando,Dairy,3.5,0.0,3.5,13,45.5,Debit card,455
1259,2024-12-23,12,Monday,8,Chalatenango,Chalatenango,18,Curtido en frasco,Groceries,2.0,0.15,1.7,12,20.4,Credit card,208
1260,2024-02-13,2,Tuesday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.05,1.42,2,2.84,Cash,372
1261,2024-04-19,4,Friday,5,Metrocentro,San Salvador,5,Atol de elote,Beverages,1.0,0.05,0.95,3,2.85,Debit card,267
1262,2024-01-12,1,Friday,3,San Miguel,San Miguel,11,Jarrito de barro,Handicrafts,8.0,0.15,6.8,1,6.8,Debit card,133
1263,2024-08-04,8,Sunday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,17,12.75,Debit card,431
1264,2024-11-17,11,Sunday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,17,204.0,Cash,388
1265,2024-06-01,6,Saturday,8,Chalatenango,Chalatenango,4,Yuca frita,Traditional Food,2.5,0.1,2.25,19,42.75,Cash,174
1266,2024-06-28,6,Friday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,10,7.5,Debit card,418
1267,2024-09-23,9,Monday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.0,1.0,8,8.0,Cash,299
1268,2024-08-20,8,Tuesday,6,Usulután,Usulután,7,Café salvadoreño,Beverages,1.5,0.0,1.5,4,6.0,Debit card,425
1269,2024-02-17,2,Saturday,2,Santa Ana,Santa Ana,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,2,2.4,Credit card,244
1270,2024-02-09,2,Friday,8,Chalatenango,Chalatenango,7,Café salvadoreño,Beverages,1.5,0.1,1.35,12,16.2,Debit card,302
1271,2024-05-15,5,Wednesday,7,La Libertad,La Libertad,18,Curtido en frasco,Groceries,2.0,0.0,2.0,19,38.0,Debit card,226
1272,2024-03-24,3,Sunday,7,La Libertad,La Libertad,16,Crema salvadoreña,Dairy,1.5,0.05,1.42,5,7.1,Cash,365
1273,2024-12-26,12,Thursday,3,San Miguel,San Miguel,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,17,13.09,Debit card,356
1274,2024-08-30,8,Friday,8,Chalatenango,Chalatenango,7,Café salvadoreño,Beverages,1.5,0.1,1.35,2,2.7,Cash,287
1275,2024-11-04,11,Monday,2,Santa Ana,Santa Ana,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,14,168.0,Cash,293
1276,2024-09-24,9,Tuesday,1,San Salvador Centro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,5,175.0,Cash,192
1277,2024-09-05,9,Thursday,5,Metrocentro,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,1,29.75,Cash,402
1278,2024-06-05,6,Wednesday,1,San Salvador Centro,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,10,12.0,Cash,379
1279,2024-03-03,3,Sunday,1,San Salvador Centro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,18,27.0,Cash,23
1280,2024-10-20,10,Sunday,8,Chalatenango,Chalatenango,14,Frijoles rojos 1lb,Groceries,1.2,0.05,1.14,10,11.4,Cash,173
1281,2024-11-06,11,Wednesday,8,Chalatenango,Chalatenango,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,5,11.9,Cash,326
1282,2024-12-07,12,Saturday,8,Chalatenango,Chalatenango,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,15,13.5,Credit card,167
1283,2024-07-17,7,Wednesday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,8,8.0,Cash,24
1284,2024-11-26,11,Tuesday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,3,2.31,Cash,13
1285,2024-11-25,11,Monday,2,Santa Ana,Santa Ana,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,18,630.0,Cash,317
1286,2024-10-18,10,Friday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,17,34.0,Credit card,258
1287,2024-12-03,12,Tuesday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,18,9.0,Transfer,141
1288,2024-12-27,12,Friday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,19,28.5,Cash,274
1289,2024-10-28,10,Monday,7,La Libertad,La Libertad,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,2,16.0,Credit card,12
1290,2024-04-02,4,Tuesday,7,La Libertad,La Libertad,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,14,112.0,Credit card,163
1291,2024-02-16,2,Friday,5,Metrocentro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,4,11.2,Debit card,147
1292,2024-05-10,5,Friday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.0,1.0,3,3.0,Cash,209
1293,2024-11-10,11,Sunday,1,San Salvador Centro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,11,8.25,Cash,30
1294,2024-02-20,2,Tuesday,7,La Libertad,La Libertad,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,11,385.0,Cash,166
1295,2024-03-02,3,Saturday,7,La Libertad,La Libertad,9,Camisa guayabera,Clothing,18.0,0.0,18.0,2,36.0,Cash,306
1296,2024-09-17,9,Tuesday,8,Chalatenango,Chalatenango,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,17,12.75,Bitcoin,138
1297,2024-08-25,8,Sunday,6,Usulután,Usulután,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,18,9.0,Cash,15
1298,2024-01-10,1,Wednesday,4,Soyapango,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.05,1.14,9,10.26,Transfer,346
1299,2024-10-11,10,Friday,4,Soyapango,San Salvador,4,Yuca frita,Traditional Food,2.5,0.0,2.5,5,12.5,Debit card,229
1300,2024-03-13,3,Wednesday,4,Soyapango,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.05,0.95,12,11.4,Transfer,401
1301,2024-10-11,10,Friday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,15,11.25,Cash,238
1302,2024-01-01,1,Monday,3,San Miguel,San Miguel,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,2,70.0,Cash,129
1303,2024-11-19,11,Tuesday,6,Usulután,Usulután,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,7,18.62,Credit card,145
1304,2024-09-30,9,Monday,3,San Miguel,San Miguel,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,19,9.5,Cash,203
1305,2024-10-11,10,Friday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.0,2.5,9,22.5,Cash,259
1306,2024-11-21,11,Thursday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.15,6.8,9,61.2,Debit card,140
1307,2024-06-23,6,Sunday,6,Usulután,Usulután,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,7,5.25,Transfer,169
1308,2024-11-26,11,Tuesday,3,San Miguel,San Miguel,1,Pupusas de queso,Traditional Food,0.5,0.05,0.47,1,0.47,Cash,462
1309,2024-07-30,7,Tuesday,3,San Miguel,San Miguel,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,18,8.1,Debit card,391
1310,2024-11-28,11,Thursday,2,Santa Ana,Santa Ana,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,3,7.98,Cash,427
1311,2024-06-29,6,Saturday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,13,10.01,Debit card,199
1312,2024-03-04,3,Monday,1,San Salvador Centro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,15,11.25,Bitcoin,228
1313,2024-01-11,1,Thursday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.1,0.45,9,4.05,Bitcoin,184
1314,2024-11-10,11,Sunday,2,Santa Ana,Santa Ana,7,Café salvadoreño,Beverages,1.5,0.15,1.27,10,12.7,Debit card,120
1315,2024-01-19,1,Friday,6,Usulután,Usulután,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,9,13.5,Bitcoin,362
1316,2024-04-10,4,Wednesday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,13,19.5,Credit card,292
1317,2024-03-28,3,Thursday,8,Chalatenango,Chalatenango,17,Queso duro blando,Dairy,3.5,0.0,3.5,18,63.0,Debit card,290
1318,2024-10-28,10,Monday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.1,0.68,5,3.4,Cash,133
1319,2024-04-08,4,Monday,5,Metrocentro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.1,0.68,1,0.68,Debit card,315
1320,2024-01-02,1,Tuesday,8,Chalatenango,Chalatenango,9,Camisa guayabera,Clothing,18.0,0.1,16.2,14,226.8,Debit card,333
1321,2024-08-09,8,Friday,6,Usulután,Usulután,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,14,7.0,Cash,266
1322,2024-07-04,7,Thursday,8,Chalatenango,Chalatenango,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,17,13.09,Cash,370
1323,2024-05-22,5,Wednesday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.05,0.71,14,9.94,Cash,3
1324,2024-06-20,6,Thursday,4,Soyapango,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,3,7.98,Credit card,378
1325,2024-02-08,2,Thursday,7,La Libertad,La Libertad,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,8,6.0,Cash,160
1326,2024-01-15,1,Monday,2,Santa Ana,Santa Ana,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,16,16.0,Credit card,304
1327,2024-05-06,5,Monday,5,Metrocentro,San Salvador,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,4,32.0,Cash,175
1328,2024-09-23,9,Monday,6,Usulután,Usulután,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,8,4.0,Credit card,318
1329,2024-11-16,11,Saturday,2,Santa Ana,Santa Ana,15,Arroz blanco 1lb,Groceries,0.9,0.05,0.85,15,12.75,Cash,499
1330,2024-07-12,7,Friday,1,San Salvador Centro,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.15,0.42,11,4.62,Debit card,401
1331,2024-08-14,8,Wednesday,1,San Salvador Centro,San Salvador,5,Atol de elote,Beverages,1.0,0.0,1.0,2,2.0,Debit card,222
1332,2024-12-12,12,Thursday,2,Santa Ana,Santa Ana,3,Tamales de elote,Traditional Food,1.0,0.05,0.95,2,1.9,Cash,436
1333,2024-02-19,2,Monday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.15,2.38,20,47.6,Cash,443
1334,2024-07-15,7,Monday,8,Chalatenango,Chalatenango,1,Pupusas de queso,Traditional Food,0.5,0.15,0.42,15,6.3,Cash,318
1335,2024-11-29,11,Friday,6,Usulután,Usulután,4,Yuca frita,Traditional Food,2.5,0.0,2.5,1,2.5,Debit card,301
1336,2024-02-22,2,Thursday,2,Santa Ana,Santa Ana,7,Café salvadoreño,Beverages,1.5,0.05,1.42,1,1.42,Debit card,304
1337,2024-11-22,11,Friday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.0,1.5,17,25.5,Cash,247
1338,2024-05-04,5,Saturday,3,San Miguel,San Miguel,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,5,3.85,Cash,66
1339,2024-09-19,9,Thursday,7,La Libertad,La Libertad,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,12,420.0,Debit card,278
1340,2024-08-28,8,Wednesday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.05,0.95,10,9.5,Cash,189
1341,2024-01-30,1,Tuesday,3,San Miguel,San Miguel,1,Pupusas de queso,Traditional Food,0.5,0.05,0.47,8,3.76,Credit card,287
1342,2024-06-25,6,Tuesday,7,La Libertad,La Libertad,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,7,3.5,Debit card,104
1343,2024-04-06,4,Saturday,6,Usulután,Usulután,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,16,14.4,Debit card,240
1344,2024-11-11,11,Monday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,10,80.0,Cash,54
1345,2024-09-10,9,Tuesday,1,San Salvador Centro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,8,7.2,Debit card,355
1346,2024-11-15,11,Friday,8,Chalatenango,Chalatenango,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,7,5.25,Cash,394
1347,2024-04-15,4,Monday,7,La Libertad,La Libertad,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,13,104.0,Credit card,4
1348,2024-02-07,2,Wednesday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,12,144.0,Debit card,73
1349,2024-04-09,4,Tuesday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.15,29.75,19,565.25,Cash,500
1350,2024-04-11,4,Thursday,4,Soyapango,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,10,5.0,Cash,135
1351,2024-10-10,10,Thursday,6,Usulután,Usulután,6,Kolachampán,Beverages,0.75,0.0,0.75,8,6.0,Cash,91
1352,2024-01-11,1,Thursday,2,Santa Ana,Santa Ana,9,Camisa guayabera,Clothing,18.0,0.0,18.0,5,90.0,Debit card,454
1353,2024-04-17,4,Wednesday,6,Usulután,Usulután,4,Yuca frita,Traditional Food,2.5,0.0,2.5,10,25.0,Cash,415
1354,2024-09-26,9,Thursday,3,San Miguel,San Miguel,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,20,240.0,Credit card,34
1355,2024-03-07,3,Thursday,3,San Miguel,San Miguel,4,Yuca frita,Traditional Food,2.5,0.0,2.5,7,17.5,Debit card,356
1356,2024-11-02,11,Saturday,6,Usulután,Usulután,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,14,151.2,Cash,24
1357,2024-03-17,3,Sunday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,11,16.5,Cash,408
1358,2024-09-17,9,Tuesday,3,San Miguel,San Miguel,9,Camisa guayabera,Clothing,18.0,0.0,18.0,19,342.0,Cash,42
1359,2024-03-26,3,Tuesday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,17,25.5,Credit card,331
1360,2024-09-12,9,Thursday,6,Usulután,Usulután,17,Queso duro blando,Dairy,3.5,0.0,3.5,17,59.5,Cash,365
1361,2024-09-10,9,Tuesday,8,Chalatenango,Chalatenango,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,16,192.0,Debit card,327
1362,2024-04-22,4,Monday,4,Soyapango,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,7,3.5,Credit card,203
1363,2024-08-05,8,Monday,5,Metrocentro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.05,1.42,13,18.46,Cash,432
1364,2024-10-08,10,Tuesday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,3,36.0,Credit card,152
1365,2024-04-27,4,Saturday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,19,17.1,Cash,319
1366,2024-08-18,8,Sunday,7,La Libertad,La Libertad,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,15,120.0,Cash,412
1367,2024-05-19,5,Sunday,6,Usulután,Usulután,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,13,19.5,Cash,120
1368,2024-07-02,7,Tuesday,2,Santa Ana,Santa Ana,9,Camisa guayabera,Clothing,18.0,0.0,18.0,3,54.0,Credit card,263
1369,2024-05-21,5,Tuesday,2,Santa Ana,Santa Ana,18,Curtido en frasco,Groceries,2.0,0.0,2.0,8,16.0,Cash,185
1370,2024-06-19,6,Wednesday,4,Soyapango,San Salvador,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,7,3.15,Cash,155
1371,2024-12-27,12,Friday,4,Soyapango,San Salvador,9,Camisa guayabera,Clothing,18.0,0.0,18.0,20,360.0,Transfer,386
1372,2024-01-05,1,Friday,5,Metrocentro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.0,2.0,10,20.0,Credit card,401
1373,2024-10-23,10,Wednesday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,1,2.8,Debit card,390
1374,2024-04-26,4,Friday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.1,0.9,8,7.2,Debit card,243
1375,2024-08-24,8,Saturday,8,Chalatenango,Chalatenango,8,Fresco de tamarindo,Beverages,0.75,0.15,0.64,11,7.04,Cash,434
1376,2024-12-23,12,Monday,7,La Libertad,La Libertad,7,Café salvadoreño,Beverages,1.5,0.0,1.5,14,21.0,Cash,437
1377,2024-07-10,7,Wednesday,1,San Salvador Centro,San Salvador,18,Curtido en frasco,Groceries,2.0,0.05,1.9,5,9.5,Credit card,157
1378,2024-12-03,12,Tuesday,8,Chalatenango,Chalatenango,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,12,6.0,Cash,218
1379,2024-06-15,6,Saturday,5,Metrocentro,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,19,53.2,Debit card,17
1380,2024-06-18,6,Tuesday,3,San Miguel,San Miguel,5,Atol de elote,Beverages,1.0,0.1,0.9,19,17.1,Credit card,468
1381,2024-04-14,4,Sunday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,13,36.4,Debit card,97
1382,2024-06-17,6,Monday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,19,28.5,Debit card,156
1383,2024-02-23,2,Friday,3,San Miguel,San Miguel,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,18,18.0,Cash,353
1384,2024-04-05,4,Friday,1,San Salvador Centro,San Salvador,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,7,10.5,Bitcoin,198
1385,2024-04-29,4,Monday,4,Soyapango,San Salvador,10,Hamaca artesanal,Handicrafts,35.0,0.1,31.5,10,315.0,Debit card,233
1386,2024-09-22,9,Sunday,6,Usulután,Usulután,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,1,0.5,Cash,466
1387,2024-03-21,3,Thursday,7,La Libertad,La Libertad,14,Frijoles rojos 1lb,Groceries,1.2,0.0,1.2,4,4.8,Debit card,245
1388,2024-04-15,4,Monday,7,La Libertad,La Libertad,3,Tamales de elote,Traditional Food,1.0,0.15,0.85,5,4.25,Cash,222
1389,2024-11-05,11,Tuesday,3,San Miguel,San Miguel,16,Crema salvadoreña,Dairy,1.5,0.0,1.5,19,28.5,Debit card,258
1390,2024-04-13,4,Saturday,5,Metrocentro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,1,0.9,Cash,423
1391,2024-09-26,9,Thursday,4,Soyapango,San Salvador,13,Aceite vegetal 1L,Groceries,2.8,0.05,2.66,11,29.26,Credit card,236
1392,2024-02-16,2,Friday,1,San Salvador Centro,San Salvador,15,Arroz blanco 1lb,Groceries,0.9,0.1,0.81,10,8.1,Credit card,234
1393,2024-07-19,7,Friday,5,Metrocentro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.15,10.2,20,204.0,Credit card,90
1394,2024-04-01,4,Monday,4,Soyapango,San Salvador,14,Frijoles rojos 1lb,Groceries,1.2,0.1,1.08,20,21.6,Cash,197
1395,2024-07-20,7,Saturday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.0,0.75,2,1.5,Credit card,81
1396,2024-12-07,12,Saturday,5,Metrocentro,San Salvador,9,Camisa guayabera,Clothing,18.0,0.1,16.2,3,48.6,Debit card,462
1397,2024-07-29,7,Monday,8,Chalatenango,Chalatenango,7,Café salvadoreño,Beverages,1.5,0.0,1.5,18,27.0,Transfer,40
1398,2024-07-28,7,Sunday,6,Usulután,Usulután,4,Yuca frita,Traditional Food,2.5,0.0,2.5,15,37.5,Cash,260
1399,2024-01-14,1,Sunday,8,Chalatenango,Chalatenango,2,Pupusas de frijol,Traditional Food,0.5,0.1,0.45,3,1.35,Debit card,384
1400,2024-06-24,6,Monday,7,La Libertad,La Libertad,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,13,10.01,Cash,20
1401,2024-02-28,2,Wednesday,5,Metrocentro,San Salvador,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,5,2.5,Debit card,238
1402,2024-02-04,2,Sunday,8,Chalatenango,Chalatenango,16,Crema salvadoreña,Dairy,1.5,0.05,1.42,3,4.26,Debit card,366
1403,2024-08-29,8,Thursday,3,San Miguel,San Miguel,15,Arroz blanco 1lb,Groceries,0.9,0.15,0.77,9,6.93,Cash,430
1404,2024-03-31,3,Sunday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,10,5.0,Debit card,201
1405,2024-12-09,12,Monday,2,Santa Ana,Santa Ana,6,Kolachampán,Beverages,0.75,0.1,0.68,1,0.68,Cash,226
1406,2024-04-20,4,Saturday,3,San Miguel,San Miguel,12,Canasta de palma,Handicrafts,12.0,0.1,10.8,2,21.6,Debit card,227
1407,2024-07-18,7,Thursday,2,Santa Ana,Santa Ana,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,10,5.0,Cash,3
1408,2024-04-13,4,Saturday,7,La Libertad,La Libertad,2,Pupusas de frijol,Traditional Food,0.5,0.0,0.5,8,4.0,Bitcoin,103
1409,2024-08-03,8,Saturday,1,San Salvador Centro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,1,1.0,Cash,99
1410,2024-02-19,2,Monday,4,Soyapango,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.1,0.9,6,5.4,Cash,213
1411,2024-06-16,6,Sunday,2,Santa Ana,Santa Ana,17,Queso duro blando,Dairy,3.5,0.05,3.32,11,36.52,Debit card,320
1412,2024-08-07,8,Wednesday,7,La Libertad,La Libertad,7,Café salvadoreño,Beverages,1.5,0.0,1.5,4,6.0,Cash,183
1413,2024-01-08,1,Monday,3,San Miguel,San Miguel,11,Jarrito de barro,Handicrafts,8.0,0.1,7.2,13,93.6,Cash,200
1414,2024-04-22,4,Monday,8,Chalatenango,Chalatenango,7,Café salvadoreño,Beverages,1.5,0.1,1.35,3,4.05,Credit card,333
1415,2024-02-04,2,Sunday,1,San Salvador Centro,San Salvador,12,Canasta de palma,Handicrafts,12.0,0.0,12.0,7,84.0,Cash,307
1416,2024-12-30,12,Monday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.15,1.27,18,22.86,Transfer,436
1417,2024-02-18,2,Sunday,5,Metrocentro,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,20,15.0,Transfer,357
1418,2024-06-19,6,Wednesday,3,San Miguel,San Miguel,13,Aceite vegetal 1L,Groceries,2.8,0.1,2.52,6,15.12,Credit card,353
1419,2024-02-04,2,Sunday,8,Chalatenango,Chalatenango,11,Jarrito de barro,Handicrafts,8.0,0.0,8.0,11,88.0,Debit card,300
1420,2024-09-18,9,Wednesday,7,La Libertad,La Libertad,15,Arroz blanco 1lb,Groceries,0.9,0.05,0.85,8,6.8,Debit card,7
1421,2024-11-11,11,Monday,1,San Salvador Centro,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,4,3.0,Cash,220
1422,2024-01-31,1,Wednesday,2,Santa Ana,Santa Ana,8,Fresco de tamarindo,Beverages,0.75,0.0,0.75,5,3.75,Cash,104
1423,2024-04-14,4,Sunday,7,La Libertad,La Libertad,5,Atol de elote,Beverages,1.0,0.0,1.0,2,2.0,Bitcoin,307
1424,2024-03-09,3,Saturday,6,Usulután,Usulután,15,Arroz blanco 1lb,Groceries,0.9,0.0,0.9,9,8.1,Debit card,390
1425,2024-11-27,11,Wednesday,7,La Libertad,La Libertad,2,Pupusas de frijol,Traditional Food,0.5,0.15,0.42,10,4.2,Cash,434
1426,2024-05-04,5,Saturday,6,Usulután,Usulután,11,Jarrito de barro,Handicrafts,8.0,0.05,7.6,7,53.2,Cash,470
1427,2024-11-07,11,Thursday,4,Soyapango,San Salvador,8,Fresco de tamarindo,Beverages,0.75,0.05,0.71,13,9.23,Cash,227
1428,2024-09-08,9,Sunday,2,Santa Ana,Santa Ana,1,Pupusas de queso,Traditional Food,0.5,0.0,0.5,3,1.5,Cash,73
1429,2024-02-16,2,Friday,3,San Miguel,San Miguel,7,Café salvadoreño,Beverages,1.5,0.05,1.42,6,8.52,Debit card,408
1430,2024-09-16,9,Monday,4,Soyapango,San Salvador,7,Café salvadoreño,Beverages,1.5,0.0,1.5,3,4.5,Debit card,160
1431,2024-05-05,5,Sunday,4,Soyapango,San Salvador,6,Kolachampán,Beverages,0.75,0.0,0.75,14,10.5,Debit card,156
1432,2024-11-21,11,Thursday,8,Chalatenango,Chalatenango,10,Hamaca artesanal,Handicrafts,35.0,0.0,35.0,7,245.0,Credit card,247
1433,2024-07-22,7,Monday,6,Usulután,Usulután,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,13,13.0,Cash,217
1434,2024-03-20,3,Wednesday,7,La Libertad,La Libertad,17,Queso duro blando,Dairy,3.5,0.0,3.5,16,56.0,Credit card,219
1435,2024-10-31,10,Thursday,5,Metrocentro,San Salvador,3,Tamales de elote,Traditional Food,1.0,0.0,1.0,18,18.0,Debit card,90
1436,2024-08-25,8,Sunday,7,La Libertad,La Libertad,9,Camisa guayabera,Clothing,18.0,0.0,18.0,10,180.0,Cash,288
1437,2024-06-19,6,Wednesday,2,Santa Ana,Santa Ana,16,Crema salvadoreña,Dairy,1.5,0.1,1.35,5,6.75,Cash,80
1438,2024-01-07,1,Sunday,1,San Salvador Centro,San Salvador,7,Café salvadoreño,Beverages,1.5,0.1,1.35,17,22.95,Debit card,252
1439,2024-07-21,7,Sunday,7,La Libertad,La Libertad,13,Aceite vegetal 1L,Groceries,2.8,0.0,2.8,12,33.6,Cash,329
